Order_ID,Product_ID,User_ID,Order_Date,Return_Date,Product_Category,Product_Price,Order_Quantity,Return_Reason,Return_Status,Days_to_Return,User_Age,User_Gender,User_Location,Payment_Method,Shipping_Method,Discount_Applied
ORD00000186,PROD00000186,USER00000186,2024-05-31,2023-04-26,Clothing,360.81,3,Wrong item,Returned,-401.0,61,Male,City10,PayPal,Next-Day,49.0
ORD00000187,PROD00000187,USER00000187,2024-09-10,2024-03-09,Home,142.79,1,Not as described,Returned,-185.0,56,Male,City6,PayPal,Next-Day,19.22
ORD00000188,PROD00000188,USER00000188,2023-07-26,2024-03-24,Clothing,356.89,2,Defective,Returned,242.0,36,Female,City33,Debit Card,Standard,32.57
ORD00000189,PROD00000189,USER00000189,2024-10-08,,Clothing,406.41,1,,Not Returned,,36,Male,City66,Debit Card,Express,49.99
ORD00000190,PROD00000190,USER00000190,2023-02-22,,Books,55.35,3,,Not Returned,,62,Female,City45,Debit Card,Express,30.11
ORD00000191,PROD00000191,USER00000191,2023-12-08,2023-04-02,Toys,323.29,1,Not as described,Returned,-250.0,55,Male,City61,Gift Card,Express,40.46
ORD00000192,PROD00000192,USER00000192,2024-09-23,,Clothing,178.98,4,,Not Returned,,27,Male,City43,Credit Card,Next-Day,21.41
ORD00000193,PROD00000193,USER00000193,2024-04-06,,Home,482.75,3,,Not Returned,,32,Female,City40,Credit Card,Standard,42.34
ORD00000194,PROD00000194,USER00000194,2024-01-08,2023-05-10,Clothing,136.22,2,Wrong item,Returned,-243.0,20,Female,City4,Credit Card,Express,25.96
ORD00000195,PROD00000195,USER00000195,2023-07-14,,Home,182.01,4,,Not Returned,,24,Male,City14,PayPal,Next-Day,27.82
ORD00000196,PROD00000196,USER00000196,2024-04-10,2023-05-26,Electronics,6.5,5,Wrong item,Returned,-320.0,51,Male,City74,Credit Card,Express,23.83
ORD00000197,PROD00000197,USER00000197,2023-01-28,,Electronics,124.46,4,,Not Returned,,63,Male,City69,Debit Card,Standard,49.97
ORD00000198,PROD00000198,USER00000198,2024-02-08,,Home,13.04,5,,Not Returned,,44,Female,City32,Credit Card,Next-Day,32.34
ORD00000199,PROD00000199,USER00000199,2023-06-04,,Home,252.78,1,,Not Returned,,45,Male,City6,Gift Card,Standard,18.98
ORD00000200,PROD00000200,USER00000200,2024-06-24,,Clothing,82.57,5,,Not Returned,,62,Female,City75,Credit Card,Next-Day,44.8
ORD00000201,PROD00000201,USER00000201,2023-06-05,,Electronics,47.64,1,,Not Returned,,19,Male,City93,Gift Card,Next-Day,33.04
ORD00000202,PROD00000202,USER00000202,2024-10-10,,Electronics,323.61,2,,Not Returned,,33,Female,City21,Credit Card,Express,9.07
ORD00000203,PROD00000203,USER00000203,2024-04-14,,Clothing,325.87,4,,Not Returned,,60,Male,City26,Credit Card,Express,27.15
ORD00000204,PROD00000204,USER00000204,2023-04-25,2024-06-19,Clothing,362.81,5,Not as described,Returned,421.0,37,Male,City12,Gift Card,Express,21.11
ORD00000205,PROD00000205,USER00000205,2024-12-28,,Home,317.9,4,,Not Returned,,68,Male,City98,Credit Card,Next-Day,29.84
ORD00000206,PROD00000206,USER00000206,2024-08-27,,Toys,419.62,1,,Not Returned,,19,Male,City93,PayPal,Standard,40.75
ORD00000207,PROD00000207,USER00000207,2024-08-29,,Home,279.06,5,,Not Returned,,54,Male,City43,Debit Card,Express,42.67
ORD00000208,PROD00000208,USER00000208,2023-11-27,,Electronics,435.0,3,,Not Returned,,64,Male,City100,Debit Card,Standard,8.42
ORD00000209,PROD00000209,USER00000209,2024-07-20,2023-10-22,Electronics,358.69,5,Wrong item,Returned,-272.0,68,Female,City37,Gift Card,Standard,49.22
ORD00000210,PROD00000210,USER00000210,2023-06-22,,Clothing,321.88,1,,Not Returned,,60,Female,City70,Credit Card,Express,13.48
ORD00000211,PROD00000211,USER00000211,2023-12-11,2023-02-11,Books,198.21,2,Not as described,Returned,-303.0,67,Female,City59,Debit Card,Next-Day,47.3
ORD00000212,PROD00000212,USER00000212,2024-10-13,2023-10-25,Toys,54.72,5,Not as described,Returned,-354.0,69,Male,City2,Debit Card,Next-Day,7.16
ORD00000213,PROD00000213,USER00000213,2023-11-07,2024-05-19,Electronics,488.4,3,Not as described,Returned,194.0,51,Female,City90,Debit Card,Standard,19.88
ORD00000214,PROD00000214,USER00000214,2023-07-25,2024-02-14,Books,270.92,1,Defective,Returned,204.0,36,Female,City27,PayPal,Standard,19.62
ORD00000215,PROD00000215,USER00000215,2024-11-24,,Toys,465.76,1,,Not Returned,,66,Female,City66,Credit Card,Next-Day,22.73
ORD00000216,PROD00000216,USER00000216,2023-02-13,,Toys,102.7,1,,Not Returned,,53,Male,City25,PayPal,Next-Day,35.21
ORD00000217,PROD00000217,USER00000217,2024-05-20,,Toys,489.62,1,,Not Returned,,61,Female,City95,PayPal,Next-Day,32.34
ORD00000218,PROD00000218,USER00000218,2023-11-22,,Clothing,221.05,2,,Not Returned,,29,Female,City21,PayPal,Express,18.29
ORD00000219,PROD00000219,USER00000219,2024-12-14,2024-03-28,Clothing,393.44,3,Not as described,Returned,-261.0,52,Male,City7,Gift Card,Standard,33.6
ORD00000220,PROD00000220,USER00000220,2023-11-09,2023-11-22,Clothing,128.35,3,Not as described,Returned,13.0,37,Male,City64,Gift Card,Standard,15.47
ORD00000221,PROD00000221,USER00000221,2023-04-19,2023-12-03,Toys,144.86,4,Changed mind,Returned,228.0,64,Male,City22,Debit Card,Next-Day,7.51
ORD00000222,PROD00000222,USER00000222,2024-01-22,,Home,179.56,2,,Not Returned,,28,Female,City48,Credit Card,Express,45.92
ORD00000223,PROD00000223,USER00000223,2023-06-09,2024-05-29,Clothing,409.65,2,Not as described,Returned,355.0,64,Male,City23,Credit Card,Express,43.1
ORD00000224,PROD00000224,USER00000224,2023-03-31,2023-04-13,Home,170.03,3,Defective,Returned,13.0,21,Male,City74,PayPal,Standard,23.19
ORD00000225,PROD00000225,USER00000225,2023-11-06,,Books,367.8,5,,Not Returned,,61,Male,City78,Gift Card,Standard,21.98
ORD00000226,PROD00000226,USER00000226,2023-07-14,,Books,143.01,4,,Not Returned,,50,Male,City7,PayPal,Standard,46.55
ORD00000227,PROD00000227,USER00000227,2023-09-25,2024-02-09,Books,277.15,1,Wrong item,Returned,137.0,67,Male,City93,Credit Card,Next-Day,46.01
ORD00000228,PROD00000228,USER00000228,2023-10-02,,Books,261.91,3,,Not Returned,,65,Male,City70,Credit Card,Standard,48.16
ORD00000229,PROD00000229,USER00000229,2023-06-06,2024-02-14,Home,427.99,2,Defective,Returned,253.0,62,Male,City35,Debit Card,Next-Day,15.63
ORD00000230,PROD00000230,USER00000230,2023-05-12,2024-06-08,Home,130.63,1,Defective,Returned,393.0,40,Female,City53,Gift Card,Next-Day,12.37
ORD00000231,PROD00000231,USER00000231,2023-11-02,,Toys,185.67,5,,Not Returned,,33,Male,City36,PayPal,Standard,14.27
ORD00000232,PROD00000232,USER00000232,2024-09-07,2024-06-25,Home,345.5,5,Defective,Returned,-74.0,56,Male,City58,Gift Card,Standard,23.75
ORD00000233,PROD00000233,USER00000233,2023-04-14,,Books,427.1,4,,Not Returned,,44,Male,City1,Debit Card,Express,8.08
ORD00000234,PROD00000234,USER00000234,2023-01-06,,Toys,54.41,2,,Not Returned,,61,Male,City80,Debit Card,Express,22.8
ORD00000235,PROD00000235,USER00000235,2023-10-06,,Home,273.54,1,,Not Returned,,22,Female,City79,PayPal,Next-Day,12.52
ORD00000236,PROD00000236,USER00000236,2023-10-25,2023-07-21,Home,329.59,4,Changed mind,Returned,-96.0,41,Male,City22,PayPal,Standard,8.74
ORD00000237,PROD00000237,USER00000237,2023-12-10,2024-02-12,Home,359.73,5,Wrong item,Returned,64.0,50,Female,City84,PayPal,Standard,11.7
ORD00000238,PROD00000238,USER00000238,2024-06-17,2024-08-22,Toys,378.25,5,Changed mind,Returned,66.0,27,Male,City73,Debit Card,Standard,23.41
ORD00000239,PROD00000239,USER00000239,2024-10-03,,Clothing,150.56,5,,Not Returned,,50,Male,City82,Gift Card,Standard,4.04
ORD00000240,PROD00000240,USER00000240,2023-12-14,,Toys,291.63,1,,Not Returned,,53,Male,City89,Gift Card,Express,13.87
ORD00000241,PROD00000241,USER00000241,2023-03-11,2024-04-30,Clothing,151.4,1,Changed mind,Returned,416.0,24,Male,City14,Debit Card,Express,39.16
ORD00000242,PROD00000242,USER00000242,2024-02-22,2023-03-10,Clothing,89.8,5,Wrong item,Returned,-349.0,43,Female,City28,PayPal,Standard,7.86
ORD00000243,PROD00000243,USER00000243,2024-01-26,2023-02-05,Clothing,246.71,3,Not as described,Returned,-355.0,18,Male,City47,Gift Card,Standard,1.18
ORD00000244,PROD00000244,USER00000244,2024-08-13,2023-06-14,Toys,150.75,2,Changed mind,Returned,-426.0,24,Female,City29,Debit Card,Express,25.88
ORD00000245,PROD00000245,USER00000245,2023-07-17,,Electronics,478.53,1,,Not Returned,,64,Female,City82,Credit Card,Standard,32.12
ORD00000246,PROD00000246,USER00000246,2024-02-23,,Clothing,72.07,3,,Not Returned,,67,Female,City13,Debit Card,Next-Day,39.03
ORD00000247,PROD00000247,USER00000247,2024-08-09,2024-09-04,Toys,331.08,3,Defective,Returned,26.0,65,Male,City58,Gift Card,Next-Day,33.08
ORD00000248,PROD00000248,USER00000248,2023-06-19,2024-09-05,Books,27.39,3,Changed mind,Returned,444.0,56,Female,City99,Debit Card,Express,42.79
ORD00000249,PROD00000249,USER00000249,2023-02-25,2024-12-24,Home,341.03,4,Defective,Returned,668.0,69,Female,City62,Gift Card,Express,2.42
ORD00000250,PROD00000250,USER00000250,2023-02-06,2024-12-02,Toys,299.98,4,Changed mind,Returned,665.0,43,Female,City8,Credit Card,Next-Day,35.3
ORD00000251,PROD00000251,USER00000251,2023-10-27,,Electronics,14.88,4,,Not Returned,,41,Male,City80,Credit Card,Standard,18.97
ORD00000252,PROD00000252,USER00000252,2024-01-03,2024-04-26,Home,80.88,3,Not as described,Returned,114.0,35,Female,City46,PayPal,Next-Day,46.78
ORD00000253,PROD00000253,USER00000253,2024-04-24,2023-08-24,Home,450.4,5,Changed mind,Returned,-244.0,42,Female,City25,Gift Card,Express,30.89
ORD00000254,PROD00000254,USER00000254,2024-12-09,2024-09-06,Toys,382.22,5,Changed mind,Returned,-94.0,51,Male,City1,Debit Card,Express,26.81
ORD00000255,PROD00000255,USER00000255,2023-10-28,2023-10-21,Books,485.32,4,Wrong item,Returned,-7.0,60,Female,City23,Credit Card,Express,6.08
ORD00000256,PROD00000256,USER00000256,2024-08-27,,Clothing,80.4,4,,Not Returned,,50,Female,City79,Gift Card,Express,9.56
ORD00000257,PROD00000257,USER00000257,2023-05-03,,Toys,46.83,5,,Not Returned,,27,Male,City65,Debit Card,Standard,17.12
ORD00000258,PROD00000258,USER00000258,2024-07-24,,Books,121.7,2,,Not Returned,,25,Male,City56,Credit Card,Express,30.07
ORD00000259,PROD00000259,USER00000259,2023-10-20,,Electronics,35.8,2,,Not Returned,,65,Female,City22,PayPal,Express,9.85
ORD00000260,PROD00000260,USER00000260,2023-01-29,2024-03-22,Home,395.28,4,Defective,Returned,418.0,47,Male,City29,Credit Card,Express,6.27
ORD00000261,PROD00000261,USER00000261,2024-10-21,2023-09-04,Clothing,409.57,2,Defective,Returned,-413.0,36,Male,City97,Debit Card,Standard,29.37
ORD00000262,PROD00000262,USER00000262,2023-05-13,2024-11-01,Clothing,48.49,2,Wrong item,Returned,538.0,27,Male,City77,Credit Card,Standard,48.7
ORD00000263,PROD00000263,USER00000263,2023-03-25,2024-04-11,Books,365.3,4,Defective,Returned,383.0,70,Male,City60,Debit Card,Standard,25.2
ORD00000264,PROD00000264,USER00000264,2023-05-22,,Books,223.1,5,,Not Returned,,25,Female,City78,Gift Card,Express,48.21
ORD00000265,PROD00000265,USER00000265,2023-12-03,,Toys,266.83,3,,Not Returned,,60,Male,City77,Gift Card,Next-Day,1.65
ORD00000266,PROD00000266,USER00000266,2023-05-09,2024-02-15,Toys,333.67,5,Wrong item,Returned,282.0,61,Female,City19,PayPal,Express,40.16
ORD00000267,PROD00000267,USER00000267,2024-07-19,2023-09-28,Books,104.54,1,Changed mind,Returned,-295.0,33,Female,City23,Gift Card,Next-Day,10.73
ORD00000268,PROD00000268,USER00000268,2023-12-21,,Electronics,359.03,2,,Not Returned,,46,Male,City49,PayPal,Express,44.86
ORD00000269,PROD00000269,USER00000269,2024-09-19,2024-04-28,Clothing,385.95,4,Not as described,Returned,-144.0,58,Male,City8,Debit Card,Standard,12.61
ORD00000270,PROD00000270,USER00000270,2023-12-21,2023-10-20,Clothing,354.81,3,Defective,Returned,-62.0,64,Male,City24,Gift Card,Next-Day,29.05
ORD00000271,PROD00000271,USER00000271,2024-09-25,2024-03-26,Clothing,282.89,1,Defective,Returned,-183.0,21,Female,City85,Debit Card,Standard,47.82
ORD00000272,PROD00000272,USER00000272,2024-06-02,2023-12-29,Books,394.63,3,Not as described,Returned,-156.0,26,Female,City71,PayPal,Standard,1.41
ORD00000273,PROD00000273,USER00000273,2024-10-23,,Books,337.22,3,,Not Returned,,31,Female,City47,PayPal,Standard,6.54
ORD00000274,PROD00000274,USER00000274,2024-01-19,2024-11-02,Electronics,392.03,5,Defective,Returned,288.0,21,Male,City29,Debit Card,Standard,2.16
ORD00000275,PROD00000275,USER00000275,2024-05-26,,Home,210.46,3,,Not Returned,,26,Male,City26,Gift Card,Express,6.82
ORD00000276,PROD00000276,USER00000276,2024-09-27,,Home,394.61,4,,Not Returned,,18,Female,City95,Gift Card,Express,22.17
ORD00000277,PROD00000277,USER00000277,2023-07-31,2024-01-26,Books,182.75,5,Not as described,Returned,179.0,70,Male,City59,PayPal,Next-Day,18.41
ORD00000278,PROD00000278,USER00000278,2023-06-06,2024-05-09,Books,161.86,3,Defective,Returned,338.0,39,Male,City12,Credit Card,Next-Day,26.28
ORD00000279,PROD00000279,USER00000279,2024-06-07,2023-07-08,Home,418.05,5,Defective,Returned,-335.0,33,Female,City9,Gift Card,Standard,48.85
ORD00000280,PROD00000280,USER00000280,2023-05-03,,Books,124.04,2,,Not Returned,,58,Female,City26,PayPal,Next-Day,28.38
ORD00000281,PROD00000281,USER00000281,2023-12-08,2023-07-11,Clothing,12.83,4,Defective,Returned,-150.0,40,Female,City69,Credit Card,Express,15.24
ORD00000282,PROD00000282,USER00000282,2024-11-25,2024-09-20,Home,296.09,1,Wrong item,Returned,-66.0,54,Male,City84,Debit Card,Express,13.5
ORD00000283,PROD00000283,USER00000283,2024-07-26,2023-07-03,Electronics,411.49,2,Wrong item,Returned,-389.0,49,Male,City39,Gift Card,Standard,21.99
ORD00000284,PROD00000284,USER00000284,2024-11-02,2023-06-01,Clothing,389.91,2,Wrong item,Returned,-520.0,44,Male,City24,PayPal,Express,35.5
ORD00000285,PROD00000285,USER00000285,2024-12-26,2023-09-01,Clothing,119.65,3,Wrong item,Returned,-482.0,40,Male,City62,Gift Card,Next-Day,19.25
ORD00000286,PROD00000286,USER00000286,2023-06-07,,Electronics,362.72,3,,Not Returned,,49,Female,City37,Credit Card,Express,16.94
ORD00000287,PROD00000287,USER00000287,2024-05-27,,Toys,257.04,5,,Not Returned,,69,Male,City76,Credit Card,Express,42.48
ORD00000288,PROD00000288,USER00000288,2023-02-09,2024-01-03,Books,338.15,5,Wrong item,Returned,328.0,29,Female,City99,PayPal,Next-Day,1.29
ORD00000289,PROD00000289,USER00000289,2024-04-16,2024-03-12,Home,433.58,5,Not as described,Returned,-35.0,30,Male,City76,Gift Card,Next-Day,17.84
ORD00000290,PROD00000290,USER00000290,2024-01-23,,Home,431.36,5,,Not Returned,,29,Female,City12,Debit Card,Express,40.2
ORD00000291,PROD00000291,USER00000291,2024-05-04,2023-01-07,Clothing,181.12,5,Changed mind,Returned,-483.0,59,Male,City74,Credit Card,Standard,31.29
ORD00000292,PROD00000292,USER00000292,2024-01-24,,Books,401.31,2,,Not Returned,,50,Male,City80,Gift Card,Standard,18.01
ORD00000293,PROD00000293,USER00000293,2024-09-30,2024-05-23,Electronics,494.96,2,Changed mind,Returned,-130.0,50,Female,City58,Gift Card,Standard,0.54
ORD00000294,PROD00000294,USER00000294,2023-05-31,2023-05-20,Electronics,418.25,2,Not as described,Returned,-11.0,22,Male,City55,PayPal,Standard,11.96
ORD00000295,PROD00000295,USER00000295,2023-03-16,2023-05-09,Clothing,477.66,3,Defective,Returned,54.0,67,Male,City2,PayPal,Next-Day,29.89
ORD00000296,PROD00000296,USER00000296,2024-07-11,,Home,372.61,2,,Not Returned,,51,Female,City91,Gift Card,Next-Day,0.2
ORD00000297,PROD00000297,USER00000297,2023-06-02,,Electronics,449.62,1,,Not Returned,,67,Female,City35,Gift Card,Express,5.68
ORD00000298,PROD00000298,USER00000298,2023-02-22,2024-08-16,Toys,43.12,1,Defective,Returned,541.0,63,Male,City5,Credit Card,Standard,18.5
ORD00000299,PROD00000299,USER00000299,2023-01-31,,Toys,138.11,4,,Not Returned,,61,Male,City51,Gift Card,Express,18.15
ORD00000300,PROD00000300,USER00000300,2023-10-29,,Clothing,296.53,1,,Not Returned,,24,Female,City22,Debit Card,Express,21.71
ORD00000301,PROD00000301,USER00000301,2023-10-18,2024-02-12,Home,404.99,3,Not as described,Returned,117.0,43,Male,City8,Debit Card,Standard,16.97
ORD00000302,PROD00000302,USER00000302,2023-09-08,2023-05-10,Clothing,139.65,3,Wrong item,Returned,-121.0,55,Female,City68,Credit Card,Next-Day,39.08
ORD00000303,PROD00000303,USER00000303,2023-06-21,,Home,76.45,1,,Not Returned,,65,Male,City79,PayPal,Standard,25.4
ORD00000304,PROD00000304,USER00000304,2023-07-27,2023-04-25,Clothing,456.02,3,Changed mind,Returned,-93.0,59,Female,City35,Gift Card,Express,28.93
ORD00000305,PROD00000305,USER00000305,2023-06-30,,Home,218.33,3,,Not Returned,,58,Male,City55,Gift Card,Next-Day,29.65
ORD00000306,PROD00000306,USER00000306,2023-08-08,,Electronics,101.63,2,,Not Returned,,55,Male,City77,Credit Card,Express,30.92
ORD00000307,PROD00000307,USER00000307,2023-12-14,2023-12-21,Books,423.45,2,Changed mind,Returned,7.0,29,Female,City75,PayPal,Standard,37.12
ORD00000308,PROD00000308,USER00000308,2024-06-09,,Clothing,271.7,4,,Not Returned,,39,Female,City25,Credit Card,Standard,46.8
ORD00000309,PROD00000309,USER00000309,2023-09-13,,Toys,264.28,4,,Not Returned,,57,Male,City37,PayPal,Express,47.62
ORD00000310,PROD00000310,USER00000310,2023-01-16,2023-05-26,Clothing,365.89,5,Not as described,Returned,130.0,27,Male,City43,Credit Card,Standard,26.27
ORD00000311,PROD00000311,USER00000311,2024-10-24,,Home,138.37,5,,Not Returned,,39,Female,City34,PayPal,Express,33.19
ORD00000312,PROD00000312,USER00000312,2023-01-04,,Home,67.17,3,,Not Returned,,39,Male,City30,Debit Card,Next-Day,30.12
ORD00000313,PROD00000313,USER00000313,2024-09-27,2024-08-14,Clothing,341.18,4,Wrong item,Returned,-44.0,45,Female,City49,Debit Card,Express,6.37
ORD00000314,PROD00000314,USER00000314,2023-10-13,2024-05-26,Electronics,192.67,2,Wrong item,Returned,226.0,53,Female,City4,Gift Card,Next-Day,37.32
ORD00000315,PROD00000315,USER00000315,2024-09-16,2023-05-31,Clothing,191.95,2,Changed mind,Returned,-474.0,41,Female,City77,Gift Card,Standard,42.02
ORD00000316,PROD00000316,USER00000316,2024-02-17,,Toys,471.67,1,,Not Returned,,31,Female,City70,Gift Card,Next-Day,15.12
ORD00000317,PROD00000317,USER00000317,2023-05-15,,Clothing,68.22,3,,Not Returned,,28,Male,City30,Credit Card,Standard,21.09
ORD00000318,PROD00000318,USER00000318,2024-10-28,2024-01-11,Electronics,160.79,3,Defective,Returned,-291.0,46,Female,City99,Gift Card,Express,47.81
ORD00000319,PROD00000319,USER00000319,2023-11-10,2023-07-27,Books,171.71,1,Wrong item,Returned,-106.0,69,Female,City99,Debit Card,Next-Day,11.17
ORD00000320,PROD00000320,USER00000320,2024-04-29,2023-05-04,Books,237.12,3,Changed mind,Returned,-361.0,67,Male,City97,Gift Card,Standard,8.32
ORD00000321,PROD00000321,USER00000321,2023-05-27,,Home,84.91,2,,Not Returned,,47,Female,City69,Gift Card,Next-Day,2.03
ORD00000322,PROD00000322,USER00000322,2024-07-27,,Clothing,24.7,3,,Not Returned,,65,Female,City11,Credit Card,Next-Day,14.93
ORD00000323,PROD00000323,USER00000323,2024-01-12,,Books,60.37,5,,Not Returned,,70,Female,City64,Debit Card,Standard,7.97
ORD00000324,PROD00000324,USER00000324,2023-01-07,,Books,255.86,5,,Not Returned,,66,Male,City1,Credit Card,Standard,6.76
ORD00000325,PROD00000325,USER00000325,2024-12-03,,Home,88.69,1,,Not Returned,,27,Male,City47,Debit Card,Next-Day,47.58
ORD00000326,PROD00000326,USER00000326,2024-10-08,,Books,301.95,4,,Not Returned,,55,Female,City57,Gift Card,Next-Day,13.08
ORD00000327,PROD00000327,USER00000327,2024-05-12,,Home,151.35,3,,Not Returned,,33,Female,City33,PayPal,Next-Day,7.88
ORD00000328,PROD00000328,USER00000328,2024-05-23,,Toys,20.94,3,,Not Returned,,23,Male,City95,PayPal,Standard,1.98
ORD00000329,PROD00000329,USER00000329,2023-06-06,,Home,233.12,4,,Not Returned,,28,Female,City21,Credit Card,Next-Day,14.78
ORD00000330,PROD00000330,USER00000330,2024-06-01,,Electronics,383.5,4,,Not Returned,,52,Female,City7,Gift Card,Standard,31.18
ORD00000331,PROD00000331,USER00000331,2023-12-20,,Home,342.22,5,,Not Returned,,29,Female,City100,Gift Card,Next-Day,13.27
ORD00000332,PROD00000332,USER00000332,2023-07-09,,Home,33.98,4,,Not Returned,,70,Male,City94,PayPal,Express,44.67
ORD00000333,PROD00000333,USER00000333,2023-04-03,,Books,109.47,3,,Not Returned,,47,Female,City86,PayPal,Express,19.17
ORD00000334,PROD00000334,USER00000334,2023-10-24,,Home,208.84,4,,Not Returned,,54,Female,City60,Credit Card,Next-Day,17.03
ORD00000335,PROD00000335,USER00000335,2023-03-16,2024-09-06,Clothing,45.39,5,Defective,Returned,540.0,45,Male,City99,Gift Card,Express,7.2
ORD00000336,PROD00000336,USER00000336,2023-10-16,2023-04-17,Books,388.93,4,Defective,Returned,-182.0,47,Male,City41,PayPal,Standard,38.72
ORD00000337,PROD00000337,USER00000337,2023-07-22,,Toys,431.22,2,,Not Returned,,47,Male,City18,Credit Card,Express,38.95
